Customer_id,State,Population,Age,Gender,Churn,Contract,InternetService,Tenure,PaymentMethod,Region,Average_Income
P67575,IL,877,19,Male,True,Month-to-month,Fiber Optic,10.0,Electronic Check,IL,"$68,822"
G763681,CA,696,28,Male,False,Month-to-month,Fiber Optic,9.0,Electronic Check,CA,"$77,339"
J274180,NJ,9049,49,Male,False,Two Year,Fiber Optic,8.0,Credit Card (automatic),NJ,"$78,700"
R616110,GA,8875,63,Female,False,Two Year,Fiber Optic,9.0,Bank Transfer(automatic),GA,"$57,129"
E186561,IA,1426,44,Male,True,Month-to-month,DSL,9.0,Mailed Check,IA,"$58,905"
M379813,AR,40770,70,Male,True,Month-to-month,Fiber Optic,2.0,Electronic Check,AR,"$51,787"
Z574073,MD,12096,48,Male,False,Month-to-month,DSL,23.0,Mailed Check,MD,"$70,730"
N851131,KS,396,36,Male,False,Month-to-month,DSL,3.0,Mailed Check,KS,"$60,152"
U325455,WY,25537,70,Female,False,Two Year,DSL,8.0,Bank Transfer(automatic),WY,"$71,342"
T247716,MI,45487,75,Male,False,Month-to-month,DSL,11.0,Mailed Check,MI,"$56,813"
Q439921,MD,113,56,Male,True,Month-to-month,Fiber Optic,4.0,Electronic Check,MD,"$70,730"
L667560,AL,779,34,Female,True,Month-to-month,Fiber Optic,9.0,Bank Transfer(automatic),AL,"$50,637"
W40512,GA,14606,45,Male,True,Month-to-month,Fiber Optic,9.0,Bank Transfer(automatic),GA,"$57,129"
E890927,WI,1541,30,Female,False,Month-to-month,Fiber Optic,8.0,Electronic Check,WI,"$61,210"
F990377,WA,28727,44,Female,False,Month-to-month,Fiber Optic,9.0,Credit Card (automatic),WA,"$75,698"
C555140,MN,1907,34,Male,False,Two Year,Fiber Optic,3.0,Credit Card (automatic),MN,"$68,010"
T237036,WI,2276,20,Female,False,Two Year,Fiber Optic,6.0,Bank Transfer(automatic),WI,"$61,210"
W26648,IL,222,28,Female,False,Two Year,Fiber Optic,3.0,Bank Transfer(automatic),IL,"$68,822"
N382796,IL,83,35,Female,False,Two Year,DSL,17.0,Mailed Check,IL,"$68,822"
B228839,TX,2920,80,Female,True,Month-to-month,Fiber Optic,2.0,Electronic Check,TX,"$61,985"
R624962,MO,38436,53,Male,True,Two Year,Fiber Optic,4.0,Credit Card (automatic),MO,"$56,551"
M740803,AZ,32351,83,Male,True,One year,Fiber Optic,12.0,Mailed Check,AZ,"$56,667"
I383825,KY,15560,43,Female,True,One year,Fiber Optic,2.0,Credit Card (automatic),KY,"$52,109"
F918156,AR,727,69,Female,True,Month-to-month,Fiber Optic,18.0,Electronic Check,AR,"$51,787"
I720429,TX,886,32,Female,True,Month-to-month,DSL,13.0,Mailed Check,TX,"$61,985"
P752095,TX,16243,75,Female,True,Month-to-month,DSL,19.0,Mailed Check,TX,"$61,985"
B44052,IL,22202,46,Male,False,Month-to-month,Fiber Optic,6.0,Bank Transfer(automatic),IL,"$68,822"
V162258,CO,33103,23,Female,True,Month-to-month,Fiber Optic,7.0,Mailed Check,CO,"$74,167"
Z345451,OH,9611,67,Female,False,Month-to-month,Fiber Optic,3.0,Bank Transfer(automatic),OH,"$57,880"
T306798,IN,1319,75,Male,True,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic),IN,"$57,930"
N976772,SD,799,56,Nonbinary,False,Two Year,Fiber Optic,5.0,Bank Transfer(automatic),SD,"$65,806"
F698431,MI,4088,60,Male,True,One year,Fiber Optic,3.0,Electronic Check,MI,"$56,813"
V13975,KY,87,63,Female,False,One year,Fiber Optic,8.0,Electronic Check,KY,"$52,109"
R944888,KY,84,32,Male,False,Month-to-month,DSL,7.0,Electronic Check,KY,"$52,109"
C740658,ME,309,87,Female,True,Month-to-month,Fiber Optic,11.0,Mailed Check,ME,"$59,463"
S545486,IL,1839,67,Female,False,Two Year,Fiber Optic,17.0,Mailed Check,IL,"$68,822"
U622257,ME,1673,66,Female,True,Month-to-month,Fiber Optic,2.0,Credit Card (automatic),ME,"$59,463"
K794401,CO,4435,75,Female,False,One year,Fiber Optic,9.0,Credit Card (automatic),CO,"$74,167"
T208691,OH,1026,88,Nonbinary,True,Month-to-month,Fiber Optic,14.0,Electronic Check,OH,"$57,880"
Z902385,NM,1531,64,Male,False,Two Year,Fiber Optic,7.0,Electronic Check,NM,"$51,500"
J791834,MA,15786,87,Female,False,Two Year,DSL,6.0,Electronic Check,MA,"$84,945"
I165667,NE,29143,55,Male,False,Month-to-month,Fiber Optic,3.0,Bank Transfer(automatic),NE,"$63,321"
H103547,OK,15156,49,Female,False,Month-to-month,DSL,15.0,Credit Card (automatic),OK,"$54,998"
D863205,NC,34945,51,Female,True,Month-to-month,Fiber Optic,8.0,Electronic Check,NC,"$57,416"
F83785,TX,110,45,Male,True,Month-to-month,DSL,4.0,Bank Transfer(automatic),TX,"$61,985"
R829775,OK,15529,75,Female,False,Month-to-month,Fiber Optic,3.0,Mailed Check,OK,"$54,998"
P247561,CA,3759,83,Male,True,Two Year,Fiber Optic,4.0,Electronic Check,CA,"$77,339"
B325435,NJ,13568,43,Female,False,Month-to-month,Fiber Optic,14.0,Mailed Check,NJ,"$78,700"
Y706239,LA,6709,82,Female,True,Two Year,DSL,4.0,Electronic Check,LA,"$54,622"
G262368,IA,1352,48,Female,False,Two Year,Fiber Optic,6.0,Credit Card (automatic),IA,"$58,905"
I370992,CT,6900,72,Male,False,One year,DSL,11.0,Electronic Check,CT,"$84,972"
U931407,ND,1170,79,Female,True,One year,Fiber Optic,11.0,Electronic Check,ND,"$66,184"
I757738,AK,1061,29,Female,False,One year,DSL,2.0,Bank Transfer(automatic),AK,"$68,919"
M380162,CA,24494,23,Male,False,Month-to-month,Fiber Optic,4.0,Bank Transfer(automatic),CA,"$77,339"
S984278,KY,0,49,Male,True,Month-to-month,DSL,5.0,Bank Transfer(automatic),KY,"$52,109"
J85140,AZ,4595,45,Male,True,Month-to-month,DSL,21.0,Electronic Check,AZ,"$56,667"
M496408,IL,21833,38,Female,False,One year,Fiber Optic,9.0,Bank Transfer(automatic),IL,"$68,822"
Y46632,KS,1052,25,Male,False,One year,Fiber Optic,7.0,Electronic Check,KS,"$60,152"
Z781034,LA,208,42,Male,False,One year,Fiber Optic,21.0,Credit Card (automatic),LA,"$54,622"
V508616,OH,335,66,Female,True,Two Year,DSL,5.0,Electronic Check,OH,"$57,880"
E447952,SC,861,51,Male,False,Two Year,DSL,12.0,Credit Card (automatic),SC,"$53,320"
S759376,TX,1817,75,Male,True,Month-to-month,Fiber Optic,2.0,Electronic Check,TX,"$61,985"
U739645,MO,1098,35,Male,True,Month-to-month,Fiber Optic,4.0,Electronic Check,MO,"$56,551"
A672602,NC,2596,47,Male,False,Two Year,Fiber Optic,11.0,Electronic Check,NC,"$57,416"
R702919,PA,15722,39,Female,False,One year,DSL,18.0,Electronic Check,PA,"$65,167"
D945013,TX,56284,71,Female,False,Two Year,Fiber Optic,3.0,Electronic Check,TX,"$61,985"
R28109,IA,2521,58,Male,True,Month-to-month,Fiber Optic,12.0,Mailed Check,IA,"$58,905"
A658164,NV,102,71,Male,False,Month-to-month,Fiber Optic,5.0,Mailed Check,NV,"$61,282"
Z671295,VA,5527,24,Male,False,Two Year,DSL,12.0,Credit Card (automatic),VA,"$68,211"
E683384,OH,2041,43,Female,False,Month-to-month,Fiber Optic,6.0,Electronic Check,OH,"$57,880"
U526402,CO,23117,41,Nonbinary,False,One year,Fiber Optic,7.0,Bank Transfer(automatic),CO,"$74,167"
O180602,MN,1295,29,Male,False,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic),MN,"$68,010"
Q428611,CA,681,77,Male,False,Two Year,DSL,12.0,Bank Transfer(automatic),CA,"$77,339"
V130606,NE,1152,52,Male,True,Month-to-month,Fiber Optic,8.0,Bank Transfer(automatic),NE,"$63,321"
Q416534,NJ,38443,82,Male,True,Month-to-month,Fiber Optic,2.0,Electronic Check,NJ,"$78,700"
W648387,CO,333,84,Female,True,Two Year,DSL,2.0,Electronic Check,CO,"$74,167"
J429182,LA,4884,66,Male,False,Two Year,Fiber Optic,12.0,Mailed Check,LA,"$54,622"
R767834,CA,5100,42,Female,True,Month-to-month,Fiber Optic,26.0,Bank Transfer(automatic),CA,"$77,339"
N472279,IN,1612,67,Male,False,Two Year,DSL,17.0,Electronic Check,IN,"$57,930"
P579491,IA,2246,28,Male,True,Month-to-month,DSL,7.0,Electronic Check,IA,"$58,905"
I87381,SD,468,40,Female,False,Month-to-month,Fiber Optic,20.0,Credit Card (automatic),SD,"$65,806"
S353547,MA,13970,75,Female,False,Two Year,DSL,12.0,Mailed Check,MA,"$84,945"
L589688,IA,591,72,Female,True,One year,DSL,3.0,Electronic Check,IA,"$58,905"
V166378,WI,1402,73,Male,False,Two Year,Fiber Optic,15.0,Mailed Check,WI,"$61,210"
E689585,GA,35457,59,Female,False,Two Year,Fiber Optic,5.0,Credit Card (automatic),GA,"$57,129"
M773746,MT,570,73,Female,True,One year,DSL,12.0,Bank Transfer(automatic),MT,"$57,719"
V634698,PA,2564,41,Female,True,Two Year,Fiber Optic,10.0,Credit Card (automatic),PA,"$65,167"
E380866,NY,8208,88,Male,False,One year,Fiber Optic,4.0,Electronic Check,NY,"$78,089"
Y332336,IL,1012,35,Male,False,One year,Fiber Optic,19.0,Electronic Check,IL,"$68,822"
I114622,AZ,217,18,Male,False,Two Year,Fiber Optic,10.0,Electronic Check,AZ,"$56,667"
Y564438,CA,825,63,Female,False,One year,Fiber Optic,4.0,Mailed Check,CA,"$77,339"
Y76888,LA,734,82,Male,True,Month-to-month,DSL,5.0,Electronic Check,LA,"$54,622"
X376072,NJ,10052,66,Female,True,Month-to-month,Fiber Optic,7.0,Electronic Check,NJ,"$78,700"
L954651,IL,24529,86,Female,False,Two Year,Fiber Optic,11.0,Credit Card (automatic),IL,"$68,822"
Y643021,AR,540,20,Male,True,Month-to-month,Fiber Optic,5.0,Electronic Check,AR,"$51,787"
E119109,IL,30576,76,Female,True,Two Year,Fiber Optic,2.0,Bank Transfer(automatic),IL,"$68,822"
P956414,PA,2270,29,Female,True,Month-to-month,DSL,15.0,Bank Transfer(automatic),PA,"$65,167"
G938547,VT,3192,23,Female,False,Two Year,Fiber Optic,1.0,Mailed Check,VT,"$63,206"
I478025,CT,14534,55,Male,True,Two Year,DSL,2.0,Electronic Check,CT,"$84,972"
K208350,IN,22925,57,Female,False,Month-to-month,Fiber Optic,7.0,Mailed Check,IN,"$57,930"
O654560,IL,2337,30,Female,False,Two Year,Fiber Optic,18.0,Electronic Check,IL,"$68,822"
E569695,PA,481,56,Female,False,Two Year,DSL,11.0,Electronic Check,PA,"$65,167"
A290262,CO,2145,83,Female,False,Month-to-month,Fiber Optic,12.0,Credit Card (automatic),CO,"$74,167"
K378058,WA,11239,39,Male,True,One year,Fiber Optic,12.0,Electronic Check,WA,"$75,698"
S15130,IL,494,52,Female,True,Month-to-month,DSL,3.0,Bank Transfer(automatic),IL,"$68,822"
H813478,FL,19522,35,Female,False,Month-to-month,Fiber Optic,22.0,Electronic Check,FL,"$63,597"
W909052,NY,27726,54,Female,False,One year,Fiber Optic,7.0,Electronic Check,NY,"$78,089"
P811960,OH,1665,49,Male,True,Month-to-month,Fiber Optic,15.0,Credit Card (automatic),OH,"$57,880"
S197462,OH,26659,87,Male,True,Month-to-month,DSL,14.0,Mailed Check,OH,"$57,880"
E365087,MN,20,20,Male,False,Two Year,Fiber Optic,9.0,Electronic Check,MN,"$68,010"
E651305,OK,608,88,Male,False,One year,Fiber Optic,5.0,Electronic Check,OK,"$54,998"
R699182,VA,4326,38,Male,False,Month-to-month,Fiber Optic,4.0,Credit Card (automatic),VA,"$68,211"
J991902,TX,206,43,Female,False,Two Year,Fiber Optic,12.0,Mailed Check,TX,"$61,985"
R114719,PA,275,34,Nonbinary,False,Two Year,DSL,4.0,Electronic Check,PA,"$65,167"
X981511,CA,16578,44,Female,True,Month-to-month,Fiber Optic,3.0,Mailed Check,CA,"$77,339"
T257204,VA,103,70,Male,True,Month-to-month,Fiber Optic,7.0,Credit Card (automatic),VA,"$68,211"
I598290,MD,1771,49,Male,False,Month-to-month,Fiber Optic,9.0,Bank Transfer(automatic),MD,"$70,730"
D832053,OR,637,72,Female,True,One year,Fiber Optic,8.0,Mailed Check,OR,"$62,767"
S238589,UT,3662,41,Male,True,Month-to-month,Fiber Optic,1.0,Mailed Check,UT,"$57,925"
S815475,GA,10818,54,Female,False,Two Year,DSL,7.0,Mailed Check,GA,"$57,129"
N953071,IL,6279,49,Female,False,One year,Fiber Optic,7.0,Electronic Check,IL,"$68,822"
J871183,AK,392,77,Female,False,Month-to-month,Fiber Optic,16.0,Mailed Check,AK,"$68,919"
I842673,IN,3102,35,Male,True,Month-to-month,Fiber Optic,13.0,Bank Transfer(automatic),IN,"$57,930"
X719304,WI,3752,34,Female,True,Two Year,Fiber Optic,12.0,Electronic Check,WI,"$61,210"
A880064,PA,1426,43,Female,True,Month-to-month,DSL,11.0,Mailed Check,PA,"$65,167"
O793984,CO,13607,59,Male,True,Month-to-month,Fiber Optic,15.0,Electronic Check,CO,"$74,167"
O570146,WI,57,58,Male,False,Two Year,DSL,7.0,Bank Transfer(automatic),WI,"$61,210"
M95380,PA,5964,75,Male,True,Month-to-month,DSL,6.0,Bank Transfer(automatic),PA,"$65,167"
T864638,FL,10499,63,Female,True,Month-to-month,Fiber Optic,7.0,Electronic Check,FL,"$63,597"
I132993,MT,3634,57,Female,True,One year,Fiber Optic,7.0,Electronic Check,MT,"$57,719"
E874619,NC,46589,63,Male,True,Month-to-month,Fiber Optic,1.0,Electronic Check,NC,"$57,416"
S83663,LA,20760,42,Female,True,Month-to-month,DSL,7.0,Mailed Check,LA,"$54,622"
N352428,IL,39478,37,Female,True,Month-to-month,Fiber Optic,8.0,Credit Card (automatic),IL,"$68,822"
I962072,LA,163,60,Male,False,Month-to-month,DSL,21.0,Bank Transfer(automatic),LA,"$54,622"
C525794,MO,5943,38,Male,True,Month-to-month,Fiber Optic,9.0,Bank Transfer(automatic),MO,"$56,551"
T767247,PA,2835,50,Nonbinary,False,Two Year,DSL,7.0,Credit Card (automatic),PA,"$65,167"
V653192,MT,506,85,Female,False,Two Year,Fiber Optic,9.0,Electronic Check,MT,"$57,719"
T800245,WI,2275,18,Male,False,Month-to-month,Fiber Optic,6.0,Credit Card (automatic),WI,"$61,210"
M520636,AK,299,37,Female,True,Month-to-month,Fiber Optic,3.0,Electronic Check,AK,"$68,919"
Z693235,TN,5651,37,Male,True,Month-to-month,DSL,11.0,Electronic Check,TN,"$58,279"
G856109,FL,36923,74,Female,False,One year,DSL,12.0,Electronic Check,FL,"$63,597"
S482320,NY,39,76,Male,False,Month-to-month,Fiber Optic,15.0,Mailed Check,NY,"$78,089"
T240588,CA,20195,62,Female,False,One year,DSL,14.0,Credit Card (automatic),CA,"$77,339"
L193735,MI,6017,42,Male,True,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic),MI,"$56,813"
V217475,MN,1387,81,Female,False,One year,Fiber Optic,3.0,Mailed Check,MN,"$68,010"
V11448,WA,128,80,Male,True,Two Year,DSL,7.0,Credit Card (automatic),WA,"$75,698"
S105011,MT,371,50,Male,True,Month-to-month,DSL,10.0,Mailed Check,MT,"$57,719"
E613354,NY,813,21,Female,True,Month-to-month,Fiber Optic,16.0,Electronic Check,NY,"$78,089"
T782123,NE,314,41,Male,False,One year,Fiber Optic,2.0,Bank Transfer(automatic),NE,"$63,321"
I20636,TX,266,71,Male,True,Month-to-month,Fiber Optic,2.0,Bank Transfer(automatic),TX,"$61,985"
V620091,TX,1700,45,Female,True,Month-to-month,DSL,17.0,Mailed Check,TX,"$61,985"
F937423,IL,9916,46,Male,True,Month-to-month,DSL,20.0,Electronic Check,IL,"$68,822"
I783434,KY,4292,58,Male,False,Two Year,DSL,8.0,Electronic Check,KY,"$52,109"
X321301,IL,2258,87,Male,False,Month-to-month,Fiber Optic,4.0,Mailed Check,IL,"$68,822"
X63493,AR,411,18,Female,True,Month-to-month,Fiber Optic,11.0,Electronic Check,AR,"$51,787"
O546867,MO,8691,50,Male,True,Month-to-month,Fiber Optic,8.0,Bank Transfer(automatic),MO,"$56,551"
H380138,SC,47493,31,Male,True,Month-to-month,Fiber Optic,2.0,Credit Card (automatic),SC,"$53,320"
G954272,IL,206,27,Female,False,Two Year,Fiber Optic,9.0,Bank Transfer(automatic),IL,"$68,822"
R304458,KY,471,44,Female,True,Two Year,Fiber Optic,10.0,Mailed Check,KY,"$52,109"
B388679,OK,497,45,Male,True,Two Year,DSL,6.0,Bank Transfer(automatic),OK,"$54,998"
I903464,TX,860,33,Male,False,One year,Fiber Optic,3.0,Electronic Check,TX,"$61,985"
Z437261,OH,1458,36,Male,False,Month-to-month,DSL,11.0,Bank Transfer(automatic),OH,"$57,880"
C423250,IA,247,47,Female,False,Month-to-month,Fiber Optic,8.0,Mailed Check,IA,"$58,905"
W660958,WV,543,56,Male,False,Month-to-month,Fiber Optic,2.0,Bank Transfer(automatic),WV,"$49,169"
J648554,IA,3039,81,Male,True,Month-to-month,Fiber Optic,3.0,Electronic Check,IA,"$58,905"
R493661,NH,2701,26,Female,True,One year,Fiber Optic,3.0,Credit Card (automatic),NH,"$74,663"
T834491,PA,384,33,Male,False,One year,DSL,23.0,Bank Transfer(automatic),PA,"$65,167"
Q154739,TX,7122,47,Male,False,One year,DSL,6.0,Bank Transfer(automatic),TX,"$61,985"
Z708637,PA,319,61,Male,True,Month-to-month,DSL,7.0,Mailed Check,PA,"$65,167"
F847848,WI,17585,80,Female,False,One year,Fiber Optic,14.0,Electronic Check,WI,"$61,210"
R107699,MA,1420,75,Male,False,Two Year,Fiber Optic,24.0,Bank Transfer(automatic),MA,"$84,945"
L276198,PA,1897,78,Female,True,Month-to-month,DSL,6.0,Credit Card (automatic),PA,"$65,167"
L735152,MN,2473,75,Female,True,Month-to-month,Fiber Optic,9.0,Electronic Check,MN,"$68,010"
M980625,KS,7825,58,Male,True,Two Year,DSL,10.0,Mailed Check,KS,"$60,152"
F719220,NC,7637,46,Female,False,One year,Fiber Optic,20.0,Credit Card (automatic),NC,"$57,416"
D963015,MA,35763,28,Male,False,Month-to-month,Fiber Optic,2.0,Bank Transfer(automatic),MA,"$84,945"
Q197121,WA,2267,43,Female,True,Month-to-month,Fiber Optic,8.0,Credit Card (automatic),WA,"$75,698"
J612800,MN,214,66,Female,False,One year,DSL,2.0,Credit Card (automatic),MN,"$68,010"
A765321,NJ,613,84,Male,True,Month-to-month,DSL,14.0,Electronic Check,NJ,"$78,700"
O177521,MO,1397,69,Female,False,Two Year,DSL,4.0,Bank Transfer(automatic),MO,"$56,551"
X85547,KS,3098,20,Male,True,Month-to-month,Fiber Optic,15.0,Electronic Check,KS,"$60,152"
R486370,MO,719,35,Male,True,One year,Fiber Optic,17.0,Electronic Check,MO,"$56,551"
M208967,TN,3547,88,Male,True,Month-to-month,Fiber Optic,8.0,Electronic Check,TN,"$58,279"
V262977,ND,228,71,Female,True,Month-to-month,DSL,8.0,Credit Card (automatic),ND,"$66,184"
O625994,FL,24198,86,Male,True,One year,DSL,8.0,Credit Card (automatic),FL,"$63,597"
W558522,PA,8100,24,Female,False,Two Year,DSL,14.0,Bank Transfer(automatic),PA,"$65,167"
K119215,MD,41,76,Female,False,One year,Fiber Optic,8.0,Credit Card (automatic),MD,"$70,730"
E125308,IA,12562,33,Male,False,One year,Fiber Optic,25.0,Bank Transfer(automatic),IA,"$58,905"
Z756585,TX,13553,79,Female,False,One year,Fiber Optic,13.0,Bank Transfer(automatic),TX,"$61,985"
C137039,MI,34308,76,Female,True,Month-to-month,Fiber Optic,6.0,Electronic Check,MI,"$56,813"
Q691255,KS,117,24,Male,True,Two Year,Fiber Optic,15.0,Bank Transfer(automatic),KS,"$60,152"
Y517310,IL,1443,77,Female,True,Month-to-month,DSL,9.0,Electronic Check,IL,"$68,822"
K985102,NE,170,62,Male,True,Month-to-month,Fiber Optic,7.0,Credit Card (automatic),NE,"$63,321"
L398663,OH,4389,21,Female,True,Month-to-month,Fiber Optic,3.0,Mailed Check,OH,"$57,880"
W336937,OH,136,39,Male,False,Two Year,DSL,14.0,Electronic Check,OH,"$57,880"
W492697,NE,222,23,Male,False,Two Year,Fiber Optic,16.0,Electronic Check,NE,"$63,321"
I04614,WI,3929,87,Female,True,Month-to-month,DSL,8.0,Mailed Check,WI,"$61,210"
N793554,KY,1060,27,Male,False,One year,Fiber Optic,7.0,Bank Transfer(automatic),KY,"$52,109"
E795487,NM,2034,60,Female,True,One year,Fiber Optic,8.0,Credit Card (automatic),NM,"$51,500"
F506160,OR,29460,80,Female,True,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic),OR,"$62,767"
P21687,WV,208,56,Male,True,Two Year,Fiber Optic,2.0,Mailed Check,WV,"$49,169"
H700435,CT,24278,20,Male,True,Month-to-month,DSL,4.0,Electronic Check,CT,"$84,972"
E883874,NY,18937,39,Male,True,Month-to-month,DSL,11.0,Electronic Check,NY,"$78,089"
I590360,OH,21282,30,Male,False,One year,Fiber Optic,18.0,Electronic Check,OH,"$57,880"
E148039,TX,24838,47,Male,True,One year,Fiber Optic,1.0,Credit Card (automatic),TX,"$61,985"
O02351,MS,18722,35,Female,False,Two Year,Fiber Optic,14.0,Electronic Check,MS,"$46,248"
N634882,VA,907,66,Nonbinary,False,Month-to-month,DSL,17.0,Electronic Check,VA,"$68,211"
X875564,MD,9022,76,Female,True,Month-to-month,DSL,1.0,Electronic Check,MD,"$70,730"
P978672,NY,6871,70,Male,True,Month-to-month,Fiber Optic,17.0,Electronic Check,NY,"$78,089"
E938201,PA,19100,44,Female,False,Month-to-month,Fiber Optic,3.0,Bank Transfer(automatic),PA,"$65,167"
R723405,TX,230,73,Female,False,Month-to-month,Fiber Optic,15.0,Mailed Check,TX,"$61,985"
W659823,IL,1393,72,Female,False,Month-to-month,Fiber Optic,3.0,Mailed Check,IL,"$68,822"
P40226,WA,64417,42,Female,True,Month-to-month,DSL,5.0,Credit Card (automatic),WA,"$75,698"
P45702,NC,3521,58,Female,True,Month-to-month,Fiber Optic,7.0,Credit Card (automatic),NC,"$57,416"
Y365598,CO,134,68,Male,True,Month-to-month,Fiber Optic,3.0,Mailed Check,CO,"$74,167"
B274609,CA,1451,19,Female,False,One year,Fiber Optic,6.0,Bank Transfer(automatic),CA,"$77,339"
D838879,AL,35591,79,Male,False,One year,Fiber Optic,10.0,Mailed Check,AL,"$50,637"
C544905,NY,98660,54,Female,True,One year,Fiber Optic,15.0,Mailed Check,NY,"$78,089"
H315719,TX,18249,19,Male,True,One year,DSL,22.0,Electronic Check,TX,"$61,985"
H153597,MS,167,46,Female,False,One year,Fiber Optic,5.0,Credit Card (automatic),MS,"$46,248"
I616985,VT,2525,63,Nonbinary,True,Month-to-month,DSL,9.0,Credit Card (automatic),VT,"$63,206"
I169568,WA,27856,85,Male,True,Month-to-month,DSL,24.0,Mailed Check,WA,"$75,698"
R305280,FL,140,64,Female,True,One year,Fiber Optic,11.0,Credit Card (automatic),FL,"$63,597"
S407948,MN,9400,21,Female,False,One year,Fiber Optic,9.0,Electronic Check,MN,"$68,010"
A156547,MN,16169,18,Female,False,Two Year,DSL,4.0,Mailed Check,MN,"$68,010"
M963224,TX,32000,83,Female,False,One year,Fiber Optic,3.0,Electronic Check,TX,"$61,985"
Q832279,SC,7462,33,Male,True,Month-to-month,Fiber Optic,6.0,Electronic Check,SC,"$53,320"
O569612,WA,53431,58,Male,True,Month-to-month,Fiber Optic,18.0,Credit Card (automatic),WA,"$75,698"
C48384,VA,403,24,Female,True,One year,Fiber Optic,7.0,Bank Transfer(automatic),VA,"$68,211"
D741708,MS,13133,88,Female,False,Two Year,Fiber Optic,6.0,Bank Transfer(automatic),MS,"$46,248"
P857810,OH,1331,40,Female,True,Month-to-month,DSL,2.0,Electronic Check,OH,"$57,880"
T845800,GA,6612,26,Female,True,Month-to-month,Fiber Optic,3.0,Electronic Check,GA,"$57,129"
V433765,SD,9338,70,Female,True,Month-to-month,Fiber Optic,7.0,Credit Card (automatic),SD,"$65,806"
