Customer_id,State,Population,Age,Gender,Churn,Contract,InternetService,Tenure,PaymentMethod
F809236,VA,1800,55,Female,True,Month-to-month,Fiber Optic,3.0,Electronic Check
F973379,OH,41,61,Male,False,Two Year,DSL,10.0,Bank Transfer(automatic)
E486314,ME,911,41,Female,True,Month-to-month,DSL,2.0,Credit Card (automatic)
O969694,ME,3814,54,Female,False,Two Year,DSL,4.0,Credit Card (automatic)
I674556,IN,19215,53,Female,True,Month-to-month,DSL,4.0,Electronic Check
Q881585,NY,3431,49,Female,False,Month-to-month,Fiber Optic,4.0,Credit Card (automatic)
K376911,NE,62,69,Male,True,Month-to-month,DSL,21.0,Bank Transfer(automatic)
Y243544,TX,13,59,Female,False,One year,Fiber Optic,23.0,Mailed Check
P670407,ID,743,18,Female,True,Month-to-month,DSL,5.0,Bank Transfer(automatic)
X404290,OR,819,36,Nonbinary,True,Month-to-month,Fiber Optic,8.0,Electronic Check
S961459,NJ,9045,55,Male,False,One year,Fiber Optic,6.0,Electronic Check
G676884,NY,15515,22,Female,False,One year,Fiber Optic,3.0,Credit Card (automatic)
D633161,AZ,0,56,Male,False,One year,DSL,2.0,Electronic Check
J787663,IL,12162,89,Female,True,Month-to-month,Fiber Optic,6.0,Electronic Check
P888518,IN,1594,82,Male,False,Month-to-month,Fiber Optic,17.0,Mailed Check
F102583,MT,196,35,Male,True,Month-to-month,Fiber Optic,5.0,Credit Card (automatic)
G359370,TX,1741,20,Male,True,Month-to-month,DSL,10.0,Credit Card (automatic)
E214052,IN,1085,39,Female,True,Month-to-month,DSL,5.0,Credit Card (automatic)
H696459,CA,529,65,Male,False,Month-to-month,DSL,11.0,Bank Transfer(automatic)
B335074,GA,46286,28,Female,True,Month-to-month,Fiber Optic,17.0,Electronic Check
U362149,WV,725,86,Male,True,Month-to-month,DSL,10.0,Bank Transfer(automatic)
H513187,IA,6292,27,Male,False,Month-to-month,Fiber Optic,16.0,Credit Card (automatic)
R715020,ME,208,65,Female,True,One year,Fiber Optic,3.0,Mailed Check
E631569,LA,2564,61,Male,True,Month-to-month,DSL,2.0,Credit Card (automatic)
J364503,CA,732,39,Female,True,Month-to-month,Fiber Optic,2.0,Electronic Check
B794135,VA,1268,55,Male,True,One year,DSL,14.0,Credit Card (automatic)
U631731,NY,2274,86,Female,False,Month-to-month,Fiber Optic,21.0,Credit Card (automatic)
X623749,MO,1234,35,Female,False,Two Year,DSL,16.0,Mailed Check
E832576,IN,1431,23,Female,True,Month-to-month,Fiber Optic,8.0,Bank Transfer(automatic)
D102792,MT,678,75,Female,False,Two Year,Fiber Optic,6.0,Credit Card (automatic)
X235629,CA,20,24,Female,True,Month-to-month,Fiber Optic,11.0,Electronic Check
X977611,IL,5288,34,Male,False,Month-to-month,Fiber Optic,2.0,Electronic Check
V109479,CA,196,63,Female,False,Two Year,Fiber Optic,20.0,Credit Card (automatic)
K265887,CA,33,50,Male,True,Month-to-month,Fiber Optic,8.0,Credit Card (automatic)
E975865,IL,2712,46,Female,False,One year,Fiber Optic,7.0,Bank Transfer(automatic)
B796987,VA,3334,46,Female,False,Two Year,Fiber Optic,5.0,Electronic Check
V749792,IN,193,24,Female,False,Month-to-month,Fiber Optic,10.0,Bank Transfer(automatic)
F815786,TX,4912,32,Female,True,Month-to-month,Fiber Optic,5.0,Credit Card (automatic)
T812251,ID,1611,57,Male,False,One year,Fiber Optic,13.0,Mailed Check
L430003,TX,24580,50,Female,True,Month-to-month,Fiber Optic,3.0,Mailed Check
A379980,IA,952,49,Female,False,Two Year,Fiber Optic,2.0,Electronic Check
G88929,NC,7380,69,Female,False,One year,Fiber Optic,9.0,Bank Transfer(automatic)
K927289,NY,3006,77,Male,False,Month-to-month,Fiber Optic,7.0,Credit Card (automatic)
G805398,PA,2106,30,Female,False,Month-to-month,Fiber Optic,10.0,Credit Card (automatic)
N323793,OH,31607,26,Female,False,One year,DSL,10.0,Credit Card (automatic)
L223256,MS,5098,30,Male,True,One year,Fiber Optic,2.0,Mailed Check
O316327,IL,708,78,Female,True,Month-to-month,DSL,14.0,Bank Transfer(automatic)
E596633,IA,253,73,Female,True,Month-to-month,Fiber Optic,19.0,Mailed Check
K605178,PA,8660,39,Female,False,One year,Fiber Optic,6.0,Mailed Check
R338627,WV,13680,39,Male,False,Month-to-month,Fiber Optic,3.0,Electronic Check
A577468,IL,57800,72,Female,False,Month-to-month,DSL,9.0,Credit Card (automatic)
T405685,KY,1263,37,Male,False,Month-to-month,DSL,4.0,Electronic Check
K713324,CA,2688,34,Female,False,Two Year,Fiber Optic,9.0,Electronic Check
V751713,CT,5342,27,Male,False,One year,DSL,4.0,Electronic Check
F640080,LA,170,24,Female,True,Month-to-month,Fiber Optic,6.0,Credit Card (automatic)
J333300,IN,42532,43,Female,False,Month-to-month,Fiber Optic,2.0,Mailed Check
A901418,CT,15074,58,Nonbinary,False,Two Year,Fiber Optic,4.0,Electronic Check
Z213844,CT,10695,75,Female,True,Month-to-month,Fiber Optic,3.0,Electronic Check
Y13437,IA,1861,33,Male,False,Two Year,Fiber Optic,12.0,Bank Transfer(automatic)
L603364,WA,13055,57,Male,True,Month-to-month,Fiber Optic,3.0,Electronic Check
U746589,NC,22028,78,Female,True,Month-to-month,Fiber Optic,1.0,Electronic Check
F992079,WV,319,74,Female,False,Month-to-month,DSL,18.0,Bank Transfer(automatic)
V383785,IN,5803,51,Female,False,Month-to-month,Fiber Optic,13.0,Mailed Check
N49031,TX,13549,32,Female,True,Month-to-month,Fiber Optic,10.0,Bank Transfer(automatic)
W269326,IL,1503,84,Male,True,One year,DSL,2.0,Electronic Check
K685926,ME,2348,60,Female,True,Month-to-month,Fiber Optic,10.0,Credit Card (automatic)
M601678,LA,5292,20,Female,False,One year,Fiber Optic,16.0,Electronic Check
B541413,AR,370,38,Male,False,One year,Fiber Optic,1.0,Mailed Check
G335816,GA,8538,71,Male,True,Month-to-month,Fiber Optic,12.0,Bank Transfer(automatic)
L953747,MO,9064,56,Female,True,Month-to-month,DSL,4.0,Bank Transfer(automatic)
H658358,OK,6447,35,Female,True,Two Year,DSL,4.0,Credit Card (automatic)
O307232,AR,1562,33,Female,True,Month-to-month,Fiber Optic,7.0,Electronic Check
J321425,WV,1319,88,Female,True,Month-to-month,DSL,20.0,Mailed Check
S125158,LA,6436,75,Female,False,One year,Fiber Optic,8.0,Bank Transfer(automatic)
L178101,AK,601,34,Female,False,Two Year,DSL,3.0,Mailed Check
E198606,PA,5062,89,Male,False,One year,Fiber Optic,14.0,Mailed Check
T347409,TX,921,76,Female,False,Two Year,Fiber Optic,8.0,Credit Card (automatic)
Z75568,KS,79,69,Female,False,One year,Fiber Optic,11.0,Bank Transfer(automatic)
M590359,MI,167,88,Female,True,Month-to-month,DSL,7.0,Credit Card (automatic)
Q517075,DE,9930,64,Female,False,Month-to-month,DSL,11.0,Bank Transfer(automatic)
R49034,KY,995,65,Male,True,Month-to-month,Fiber Optic,4.0,Mailed Check
D47888,PA,40,51,Male,True,Month-to-month,DSL,3.0,Electronic Check
T299295,TX,130,69,Male,False,Month-to-month,DSL,12.0,Mailed Check
F318775,NY,3734,81,Male,False,One year,Fiber Optic,3.0,Electronic Check
X900013,TX,3480,79,Female,False,Two Year,DSL,8.0,Electronic Check
O546888,PA,25077,64,Female,False,One year,Fiber Optic,15.0,Bank Transfer(automatic)
T215382,CA,3956,58,Female,False,Month-to-month,Fiber Optic,30.0,Bank Transfer(automatic)
Y665708,PA,182,77,Female,True,Two Year,DSL,5.0,Credit Card (automatic)
H419978,NJ,21013,19,Female,True,Month-to-month,Fiber Optic,5.0,Electronic Check
P611486,VT,636,60,Male,True,Month-to-month,Fiber Optic,13.0,Mailed Check
H385873,NY,733,30,Male,False,Two Year,Fiber Optic,3.0,Bank Transfer(automatic)
K61066,NE,1169,71,Female,False,Month-to-month,Fiber Optic,18.0,Bank Transfer(automatic)
E186134,AZ,520,31,Male,True,One year,Fiber Optic,12.0,Bank Transfer(automatic)
D507423,GA,7842,74,Female,False,Two Year,Fiber Optic,6.0,Mailed Check
V372461,CA,18875,64,Male,False,Two Year,Fiber Optic,16.0,Mailed Check
K639306,FL,14433,47,Male,False,Month-to-month,Fiber Optic,18.0,Mailed Check
M566246,ID,759,76,Male,False,One year,Fiber Optic,23.0,Bank Transfer(automatic)
D368442,MT,380,74,Female,False,Two Year,DSL,7.0,Electronic Check
Z384326,AL,898,54,Male,False,Two Year,Fiber Optic,12.0,Electronic Check
V505906,OH,2370,22,Male,False,Two Year,DSL,5.0,Electronic Check
J673680,NH,1353,31,Female,False,Month-to-month,Fiber Optic,19.0,Electronic Check
C753779,WY,382,80,Male,False,Month-to-month,Fiber Optic,3.0,Bank Transfer(automatic)
B75335,MO,3171,67,Male,False,Month-to-month,DSL,17.0,Bank Transfer(automatic)
D872983,NY,105,18,Female,True,Month-to-month,Fiber Optic,7.0,Electronic Check
S357067,AL,1704,85,Female,True,Month-to-month,Fiber Optic,10.0,Mailed Check
C158375,MO,5981,71,Male,True,Two Year,DSL,6.0,Credit Card (automatic)
P997019,PA,231,70,Female,True,Month-to-month,Fiber Optic,12.0,Bank Transfer(automatic)
W673739,FL,14630,29,Male,False,One year,DSL,2.0,Bank Transfer(automatic)
V878392,VT,302,58,Female,False,Month-to-month,Fiber Optic,7.0,Electronic Check
D988380,CT,6932,19,Female,False,Month-to-month,Fiber Optic,16.0,Electronic Check
H263050,CA,3956,54,Male,True,Two Year,DSL,7.0,Mailed Check
Y944097,AL,188,68,Male,False,One year,Fiber Optic,1.0,Electronic Check
S612810,IN,3208,40,Female,True,One year,DSL,3.0,Electronic Check
N915028,AR,193,78,Female,True,Month-to-month,Fiber Optic,4.0,Electronic Check
L947214,MN,345,67,Female,True,Month-to-month,Fiber Optic,2.0,Bank Transfer(automatic)
O804356,NY,2800,18,Female,False,One year,Fiber Optic,2.0,Electronic Check
X590319,VA,8381,58,Female,False,Month-to-month,DSL,13.0,Electronic Check
T188581,CO,8774,33,Female,False,One year,Fiber Optic,9.0,Mailed Check
W574179,SC,47493,57,Female,True,Month-to-month,Fiber Optic,8.0,Credit Card (automatic)
Y224996,AR,1227,61,Male,False,One year,Fiber Optic,17.0,Mailed Check
X972156,TX,2382,79,Female,False,Two Year,Fiber Optic,16.0,Electronic Check
X972068,FL,58129,57,Female,True,Two Year,Fiber Optic,12.0,Bank Transfer(automatic)
S53034,OK,5492,72,Female,True,One year,DSL,11.0,Mailed Check
R378039,NC,3224,58,Male,True,Month-to-month,Fiber Optic,15.0,Electronic Check
C40270,PA,1104,44,Female,False,Two Year,DSL,11.0,Credit Card (automatic)
H669815,NM,1331,45,Female,True,Month-to-month,Fiber Optic,4.0,Mailed Check
U405731,PA,2112,58,Male,True,Month-to-month,DSL,4.0,Electronic Check
U391082,IA,1491,22,Male,False,Two Year,DSL,2.0,Electronic Check
Y494489,IA,64,86,Male,False,One year,Fiber Optic,8.0,Bank Transfer(automatic)
O112473,LA,27226,45,Female,False,Two Year,Fiber Optic,5.0,Electronic Check
C783546,WA,2912,70,Female,False,Two Year,Fiber Optic,4.0,Electronic Check
T994346,IN,958,61,Female,False,Month-to-month,Fiber Optic,2.0,Bank Transfer(automatic)
V334774,IA,149,71,Male,False,Two Year,Fiber Optic,12.0,Credit Card (automatic)
O416626,WV,357,38,Female,True,Month-to-month,DSL,2.0,Mailed Check
G963411,IN,22840,35,Male,True,One year,Fiber Optic,3.0,Electronic Check
E39633,PA,396,74,Female,True,Month-to-month,Fiber Optic,2.0,Mailed Check
L655501,MA,11734,24,Male,True,Month-to-month,Fiber Optic,17.0,Credit Card (automatic)
G914703,MA,18304,72,Female,False,Two Year,Fiber Optic,2.0,Electronic Check
C484531,IA,18978,30,Male,True,Month-to-month,Fiber Optic,13.0,Credit Card (automatic)
N795132,ND,87,40,Female,True,Month-to-month,Fiber Optic,11.0,Mailed Check
K698636,OH,564,43,Female,False,One year,Fiber Optic,20.0,Electronic Check
S735536,PA,11910,56,Male,False,Two Year,DSL,6.0,Credit Card (automatic)
G241795,VA,30689,28,Male,False,One year,Fiber Optic,3.0,Bank Transfer(automatic)
T840029,TX,42582,44,Female,True,Month-to-month,Fiber Optic,1.0,Credit Card (automatic)
W846119,NJ,3231,46,Female,False,Two Year,DSL,13.0,Credit Card (automatic)
V441781,CA,1851,47,Female,True,Month-to-month,Fiber Optic,8.0,Credit Card (automatic)
G707517,AK,839,75,Female,False,Two Year,Fiber Optic,11.0,Bank Transfer(automatic)
P67575,IL,877,19,Male,True,Month-to-month,Fiber Optic,10.0,Electronic Check
G763681,CA,696,28,Male,False,Month-to-month,Fiber Optic,9.0,Electronic Check
J274180,NJ,9049,49,Male,False,Two Year,Fiber Optic,8.0,Credit Card (automatic)
R616110,GA,8875,63,Female,False,Two Year,Fiber Optic,9.0,Bank Transfer(automatic)
E186561,IA,1426,44,Male,True,Month-to-month,DSL,9.0,Mailed Check
M379813,AR,40770,70,Male,True,Month-to-month,Fiber Optic,2.0,Electronic Check
Z574073,MD,12096,48,Male,False,Month-to-month,DSL,23.0,Mailed Check
N851131,KS,396,36,Male,False,Month-to-month,DSL,3.0,Mailed Check
U325455,WY,25537,70,Female,False,Two Year,DSL,8.0,Bank Transfer(automatic)
T247716,MI,45487,75,Male,False,Month-to-month,DSL,11.0,Mailed Check
Q439921,MD,113,56,Male,True,Month-to-month,Fiber Optic,4.0,Electronic Check
L667560,AL,779,34,Female,True,Month-to-month,Fiber Optic,9.0,Bank Transfer(automatic)
W40512,GA,14606,45,Male,True,Month-to-month,Fiber Optic,9.0,Bank Transfer(automatic)
E890927,WI,1541,30,Female,False,Month-to-month,Fiber Optic,8.0,Electronic Check
F990377,WA,28727,44,Female,False,Month-to-month,Fiber Optic,9.0,Credit Card (automatic)
C555140,MN,1907,34,Male,False,Two Year,Fiber Optic,3.0,Credit Card (automatic)
T237036,WI,2276,20,Female,False,Two Year,Fiber Optic,6.0,Bank Transfer(automatic)
W26648,IL,222,28,Female,False,Two Year,Fiber Optic,3.0,Bank Transfer(automatic)
N382796,IL,83,35,Female,False,Two Year,DSL,17.0,Mailed Check
B228839,TX,2920,80,Female,True,Month-to-month,Fiber Optic,2.0,Electronic Check
R624962,MO,38436,53,Male,True,Two Year,Fiber Optic,4.0,Credit Card (automatic)
M740803,AZ,32351,83,Male,True,One year,Fiber Optic,12.0,Mailed Check
I383825,KY,15560,43,Female,True,One year,Fiber Optic,2.0,Credit Card (automatic)
D560463,PR,21276,25,Male,False,Month-to-month,Fiber Optic,11.0,Bank Transfer(automatic)
F918156,AR,727,69,Female,True,Month-to-month,Fiber Optic,18.0,Electronic Check
I720429,TX,886,32,Female,True,Month-to-month,DSL,13.0,Mailed Check
P752095,TX,16243,75,Female,True,Month-to-month,DSL,19.0,Mailed Check
B44052,IL,22202,46,Male,False,Month-to-month,Fiber Optic,6.0,Bank Transfer(automatic)
V162258,CO,33103,23,Female,True,Month-to-month,Fiber Optic,7.0,Mailed Check
Z345451,OH,9611,67,Female,False,Month-to-month,Fiber Optic,3.0,Bank Transfer(automatic)
T306798,IN,1319,75,Male,True,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic)
N976772,SD,799,56,Nonbinary,False,Two Year,Fiber Optic,5.0,Bank Transfer(automatic)
F698431,MI,4088,60,Male,True,One year,Fiber Optic,3.0,Electronic Check
V13975,KY,87,63,Female,False,One year,Fiber Optic,8.0,Electronic Check
R944888,KY,84,32,Male,False,Month-to-month,DSL,7.0,Electronic Check
C740658,ME,309,87,Female,True,Month-to-month,Fiber Optic,11.0,Mailed Check
S545486,IL,1839,67,Female,False,Two Year,Fiber Optic,17.0,Mailed Check
U622257,ME,1673,66,Female,True,Month-to-month,Fiber Optic,2.0,Credit Card (automatic)
K794401,CO,4435,75,Female,False,One year,Fiber Optic,9.0,Credit Card (automatic)
T208691,OH,1026,88,Nonbinary,True,Month-to-month,Fiber Optic,14.0,Electronic Check
Z902385,NM,1531,64,Male,False,Two Year,Fiber Optic,7.0,Electronic Check
J791834,MA,15786,87,Female,False,Two Year,DSL,6.0,Electronic Check
I165667,NE,29143,55,Male,False,Month-to-month,Fiber Optic,3.0,Bank Transfer(automatic)
H103547,OK,15156,49,Female,False,Month-to-month,DSL,15.0,Credit Card (automatic)
D863205,NC,34945,51,Female,True,Month-to-month,Fiber Optic,8.0,Electronic Check
F83785,TX,110,45,Male,True,Month-to-month,DSL,4.0,Bank Transfer(automatic)
R829775,OK,15529,75,Female,False,Month-to-month,Fiber Optic,3.0,Mailed Check
P247561,CA,3759,83,Male,True,Two Year,Fiber Optic,4.0,Electronic Check
B325435,NJ,13568,43,Female,False,Month-to-month,Fiber Optic,14.0,Mailed Check
Y706239,LA,6709,82,Female,True,Two Year,DSL,4.0,Electronic Check
G262368,IA,1352,48,Female,False,Two Year,Fiber Optic,6.0,Credit Card (automatic)
I370992,CT,6900,72,Male,False,One year,DSL,11.0,Electronic Check
U931407,ND,1170,79,Female,True,One year,Fiber Optic,11.0,Electronic Check
I757738,AK,1061,29,Female,False,One year,DSL,2.0,Bank Transfer(automatic)
M380162,CA,24494,23,Male,False,Month-to-month,Fiber Optic,4.0,Bank Transfer(automatic)
S984278,KY,0,49,Male,True,Month-to-month,DSL,5.0,Bank Transfer(automatic)
J85140,AZ,4595,45,Male,True,Month-to-month,DSL,21.0,Electronic Check
M496408,IL,21833,38,Female,False,One year,Fiber Optic,9.0,Bank Transfer(automatic)
Y46632,KS,1052,25,Male,False,One year,Fiber Optic,7.0,Electronic Check
Z781034,LA,208,42,Male,False,One year,Fiber Optic,21.0,Credit Card (automatic)
V508616,OH,335,66,Female,True,Two Year,DSL,5.0,Electronic Check
E447952,SC,861,51,Male,False,Two Year,DSL,12.0,Credit Card (automatic)
S759376,TX,1817,75,Male,True,Month-to-month,Fiber Optic,2.0,Electronic Check
U739645,MO,1098,35,Male,True,Month-to-month,Fiber Optic,4.0,Electronic Check
A672602,NC,2596,47,Male,False,Two Year,Fiber Optic,11.0,Electronic Check
R702919,PA,15722,39,Female,False,One year,DSL,18.0,Electronic Check
D945013,TX,56284,71,Female,False,Two Year,Fiber Optic,3.0,Electronic Check
R28109,IA,2521,58,Male,True,Month-to-month,Fiber Optic,12.0,Mailed Check
A658164,NV,102,71,Male,False,Month-to-month,Fiber Optic,5.0,Mailed Check
Z671295,VA,5527,24,Male,False,Two Year,DSL,12.0,Credit Card (automatic)
E683384,OH,2041,43,Female,False,Month-to-month,Fiber Optic,6.0,Electronic Check
U526402,CO,23117,41,Nonbinary,False,One year,Fiber Optic,7.0,Bank Transfer(automatic)
O180602,MN,1295,29,Male,False,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic)
Q428611,CA,681,77,Male,False,Two Year,DSL,12.0,Bank Transfer(automatic)
V130606,NE,1152,52,Male,True,Month-to-month,Fiber Optic,8.0,Bank Transfer(automatic)
Q416534,NJ,38443,82,Male,True,Month-to-month,Fiber Optic,2.0,Electronic Check
W648387,CO,333,84,Female,True,Two Year,DSL,2.0,Electronic Check
J429182,LA,4884,66,Male,False,Two Year,Fiber Optic,12.0,Mailed Check
R767834,CA,5100,42,Female,True,Month-to-month,Fiber Optic,26.0,Bank Transfer(automatic)
N472279,IN,1612,67,Male,False,Two Year,DSL,17.0,Electronic Check
P579491,IA,2246,28,Male,True,Month-to-month,DSL,7.0,Electronic Check
I87381,SD,468,40,Female,False,Month-to-month,Fiber Optic,20.0,Credit Card (automatic)
S353547,MA,13970,75,Female,False,Two Year,DSL,12.0,Mailed Check
L589688,IA,591,72,Female,True,One year,DSL,3.0,Electronic Check
V166378,WI,1402,73,Male,False,Two Year,Fiber Optic,15.0,Mailed Check
E689585,GA,35457,59,Female,False,Two Year,Fiber Optic,5.0,Credit Card (automatic)
M773746,MT,570,73,Female,True,One year,DSL,12.0,Bank Transfer(automatic)
V634698,PA,2564,41,Female,True,Two Year,Fiber Optic,10.0,Credit Card (automatic)
E380866,NY,8208,88,Male,False,One year,Fiber Optic,4.0,Electronic Check
Y332336,IL,1012,35,Male,False,One year,Fiber Optic,19.0,Electronic Check
I114622,AZ,217,18,Male,False,Two Year,Fiber Optic,10.0,Electronic Check
Y564438,CA,825,63,Female,False,One year,Fiber Optic,4.0,Mailed Check
Y76888,LA,734,82,Male,True,Month-to-month,DSL,5.0,Electronic Check
X376072,NJ,10052,66,Female,True,Month-to-month,Fiber Optic,7.0,Electronic Check
L954651,IL,24529,86,Female,False,Two Year,Fiber Optic,11.0,Credit Card (automatic)
Y643021,AR,540,20,Male,True,Month-to-month,Fiber Optic,5.0,Electronic Check
E119109,IL,30576,76,Female,True,Two Year,Fiber Optic,2.0,Bank Transfer(automatic)
P956414,PA,2270,29,Female,True,Month-to-month,DSL,15.0,Bank Transfer(automatic)
G938547,VT,3192,23,Female,False,Two Year,Fiber Optic,1.0,Mailed Check
I478025,CT,14534,55,Male,True,Two Year,DSL,2.0,Electronic Check
K208350,IN,22925,57,Female,False,Month-to-month,Fiber Optic,7.0,Mailed Check
O654560,IL,2337,30,Female,False,Two Year,Fiber Optic,18.0,Electronic Check
E569695,PA,481,56,Female,False,Two Year,DSL,11.0,Electronic Check
A290262,CO,2145,83,Female,False,Month-to-month,Fiber Optic,12.0,Credit Card (automatic)
K378058,WA,11239,39,Male,True,One year,Fiber Optic,12.0,Electronic Check
S15130,IL,494,52,Female,True,Month-to-month,DSL,3.0,Bank Transfer(automatic)
H813478,FL,19522,35,Female,False,Month-to-month,Fiber Optic,22.0,Electronic Check
W909052,NY,27726,54,Female,False,One year,Fiber Optic,7.0,Electronic Check
P811960,OH,1665,49,Male,True,Month-to-month,Fiber Optic,15.0,Credit Card (automatic)
S197462,OH,26659,87,Male,True,Month-to-month,DSL,14.0,Mailed Check
